SAL_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
SAL80063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,3,0,10,0,8,5,6,0,0,0,6,3,0,11,0,4,0,4,0,0,0,4,8,0,7,0,0,0,0,0,0,0,0,10,0,13,8,0,0,7,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,6,0,5,8,3,0,5,0,0,0,5,3,0,14,6,5,0,12,0,0,0,12,7,0,17,8,0,0,8,0,0,0,8,0,0,10,3,0,0,3,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,9,3,0,14,6,0,0,9,0,0,0,9,0,0,8,0,0
SAL80064,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,5,7,0,7,3,0,0,8,0,0,0,9,6,0,13,0,9,0,14,0,0,0,9,15,0,28,3,8,0,13,0,0,0,13,9,0,21,13,12,0,28,0,0,0,28,7,0,30,23,14,0,32,0,0,0,35,9,0,39,32,10,0,40,0,0,0,40,3,0,48,18,0,0,21,0,0,0,21,3,0,27,46,13,3,56,0,0,0,56,11,0,68,7,3,3,18,0,0,0,14,11,0,22,16,0,3,22,0,0,0,22,5,0,28,9,0,0,12,0,0,0,12,0,0,12,11,5,0,20,0,0,0,20,0,0,20,8,9,4,19,0,0,0,17,3,0,23,0,0
SAL80065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,6,0,6,0,0,0,6,8,0,7,0,4,0,4,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,9,0,0,12,5,0,0,10,0,0,0,10,3,0,10,12,0,0,11,0,0,0,11,12,0,16,8,0,0,6,0,0,0,6,9,0,13,7,4,0,10,0,0,0,12,4,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,0,0,8,3,0,0,6,0,0,0,6,4,0,15,0,0
SAL80066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,5,0,9,0,7,0,7,0,0,0,4,7,0,7,0,7,0,7,0,4,4,5,0,0,6,5,7,4,6,0,0,0,6,0,0,13,6,3,0,7,0,0,0,7,4,0,14,7,8,0,12,6,0,6,15,9,0,19,14,0,0,19,0,0,0,19,8,0,24,18,0,3,23,0,0,0,23,3,0,23,19,3,0,21,0,0,0,21,9,0,33,16,0,0,12,0,0,0,12,0,0,17,7,0,5,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,15,0,0,20,0,0,0,19,0,0,19,0,0
SAL80067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,0,0,6,5,0,9,0,0,0,5,0,0,0,10,0,0,10,6,0,0,7,0,0,0,7,3,0,10,5,0,0,6,0,0,0,6,5,0,8,7,3,0,9,0,0,0,9,0,0,11,27,4,0,28,0,0,0,28,3,0,30,3,0,0,3,0,0,0,3,4,0,10,13,4,0,12,0,0,0,12,0,0,12,4,0,0,4,0,0,0,4,0,0,4,20,5,0,22,0,0,0,22,0,0,25,11,0,0,11,0,0,5,8,0,0,8,0,0
SAL80068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,3,0,4,0,5,0,5,0,0,0,10,6,0,16,5,5,0,10,0,0,0,12,3,0,17,9,5,0,8,0,0,0,8,6,0,17,4,5,0,10,0,0,3,12,9,0,26,14,10,0,21,0,0,0,21,4,0,26,12,3,0,17,0,0,0,17,7,0,25,12,0,0,14,0,0,0,14,5,0,18,35,0,0,38,0,0,0,38,5,0,41,6,0,0,14,0,0,0,12,12,0,21,8,0,0,8,0,0,0,8,0,0,8,5,0,0,9,0,0,0,9,0,0,11,22,0,0,21,0,0,0,21,3,0,25,6,4,0,13,0,0,0,15,9,0,18,0,0
SAL80069,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,4,0,3,4,5,0,7,0,0,0,7,0,0,8,6,0,0,3,0,0,0,3,5,0,10,3,5,0,9,0,0,0,9,9,0,11,8,5,0,11,0,0,0,11,5,0,17,10,3,0,12,0,0,0,12,0,0,11,5,0,0,5,0,0,0,5,3,0,5,0,3,0,3,0,0,0,3,0,0,6,4,0,0,9,0,0,0,6,0,0,12,4,3,0,8,0,0,0,8,3,0,15,0,0
SAL80070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80071,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,6,3,3,0,7,0,0,0,7,0,0,7,9,4,0,9,0,0,0,9,4,0,10,7,7,0,15,0,0,0,19,3,0,21,9,4,0,15,0,0,0,15,0,0,18,12,3,0,18,0,0,0,18,3,0,26,7,8,0,18,0,0,0,18,0,0,22,42,5,0,52,0,0,0,54,3,0,58,6,5,0,8,0,0,0,8,5,0,12,17,0,0,19,0,0,0,19,0,0,17,5,0,0,8,0,0,0,8,0,0,8,22,0,0,22,0,0,0,22,0,0,22,7,6,0,19,0,0,0,19,0,0,22,0,0
SAL80072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,4,0,4,0,3,0,9,0,0,0,8,3,0,8,4,7,0,9,0,0,0,9,6,0,10,0,4,0,4,0,0,0,4,4,0,3,8,0,0,9,0,0,0,9,5,0,9,3,0,0,3,0,0,0,3,6,0,9,13,0,3,16,0,0,0,16,3,0,23,3,5,0,5,0,0,0,5,3,0,10,6,0,0,6,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,0,0,10,0,0,0,10,0,0,10,4,0,0,8,0,0,0,8,3,0,7,0,0
SAL80073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,4,5,0,11,0,0,0,0,0,0,0,0,8,0,11,3,0,0,14,0,0,0,14,0,0,13,5,0,0,12,0,0,0,12,8,0,20,7,0,0,7,0,0,0,5,0,0,8,0,4,0,4,0,0,0,4,4,0,10,22,0,0,21,0,0,0,21,5,0,25,6,0,0,9,0,0,0,9,3,0,6,5,0,0,3,0,0,0,3,0,0,3,5,0,0,5,0,0,0,5,0,0,5,7,0,0,7,0,0,0,6,0,0,6,0,0,0,3,0,0,0,7,0,0,9,0,0
SAL80074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,0,0,0,3,4,0,7,0,3,0,0,0,0,0,0,4,0,10,0,3,0,3,0,0,0,3,0,0,3,4,6,0,9,0,0,0,9,0,0,12,4,0,0,10,0,0,0,10,0,0,13,16,5,0,22,0,0,0,22,0,0,21,4,0,0,9,0,0,0,9,4,0,7,7,0,0,11,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,0,13,0,0,10,3,3,0,9,0,0,0,9,5,0,12,0,0
SAL80075,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,4,0,6,0,5,0,5,0,0,0,5,17,0,18,3,3,0,9,0,0,0,10,10,0,19,0,5,0,0,0,0,0,0,9,0,8,6,10,0,22,0,0,0,22,3,0,26,11,5,0,13,0,0,0,16,12,0,21,13,5,0,22,0,0,0,22,8,0,23,6,0,0,13,0,0,0,13,4,0,18,19,4,0,26,0,0,0,24,7,0,34,10,0,0,10,0,0,0,10,9,0,20,3,5,0,5,0,0,0,5,0,0,9,0,0,0,3,0,0,0,3,0,0,3,6,0,0,7,0,0,0,7,0,0,13,11,6,0,16,0,0,4,16,0,0,17,0,0
SAL80076,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,4,0,0,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,3,0,0,0,3,6,0,9,0,0,0,5,0,0,0,5,4,0,7,3,0,0,6,0,0,0,6,9,0,12,4,0,0,3,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,0,0,16,0,0,20,0,0,0,3,0,0,0,3,0,0,5,3,4,0,4,0,0,0,4,3,0,8,7,0,0,7,0,0,0,7,0,0,8,13,0,0,12,0,0,0,12,6,0,13,4,0,0,7,0,0,0,7,0,0,6,0,0
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,7,4,0,0,3,0,0,0,3,0,0,3,12,3,0,20,0,0,0,20,8,0,23,8,0,0,8,0,0,0,8,0,0,9,3,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,6,3,0,0,3,0,0,0,4,3,0,8,0,0
SAL80079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,3,3,3,7,0,7,0,0,0,0,0,0,0,0,3,0,3,3,9,0,7,0,0,0,9,0,0,11,0,3,0,7,0,0,0,7,8,0,9,9,7,0,13,0,0,0,14,8,0,18,7,4,0,11,0,0,0,11,3,0,11,15,0,0,22,0,0,0,22,9,0,28,11,6,5,16,0,0,0,16,3,0,20,25,6,0,35,0,0,0,35,7,0,39,8,5,0,13,0,0,0,13,0,0,10,9,0,0,5,0,0,0,7,0,0,11,4,0,0,4,0,0,0,4,0,0,3,3,0,0,5,0,0,0,5,4,0,6,10,0,0,9,0,0,0,9,6,0,13,0,0
SAL80080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,11,0,11,0,0,0,0,0,0,0,8,3,0,5,5,4,0,8,0,0,0,6,7,0,19,6,11,3,16,0,0,0,16,11,0,27,13,7,0,19,0,0,0,19,13,0,35,8,3,0,13,0,0,0,11,4,0,18,8,3,0,14,0,0,0,14,4,0,18,17,7,0,26,0,0,0,26,6,0,34,10,3,0,15,0,0,0,15,10,0,25,10,3,0,13,0,0,0,13,5,0,18,0,5,0,3,0,0,0,3,6,0,12,19,5,4,20,0,0,0,20,5,0,25,12,3,3,16,0,0,0,15,5,0,18,0,0
SAL80082,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,4,4,7,0,11,0,5,0,4,0,0,0,6,16,0,27,0,8,0,7,0,4,3,10,28,0,38,0,16,0,19,0,0,0,19,21,0,38,11,14,0,27,0,0,0,27,22,0,50,16,25,0,40,0,0,0,40,21,0,64,24,18,5,46,3,0,3,45,32,0,75,28,12,5,44,0,0,0,44,22,0,65,23,7,5,37,0,0,0,37,8,0,49,74,15,5,96,0,0,0,101,19,0,119,29,11,3,38,0,0,0,38,9,0,44,23,9,0,31,0,0,0,31,11,0,49,12,0,0,16,0,0,0,16,0,0,21,34,3,0,39,0,0,0,39,7,0,43,27,12,0,46,0,0,3,49,14,0,63,0,0
SAL80083,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,3,5,0,7,3,0,0,5,0,0,0,4,3,0,13,5,0,0,6,0,0,0,6,5,0,6,8,5,0,15,0,0,0,15,0,0,17,11,3,0,11,0,0,0,11,0,0,11,26,6,0,28,0,0,0,28,6,0,31,4,0,0,6,0,0,0,6,0,0,10,15,0,0,20,0,0,0,20,0,0,20,3,0,0,3,0,0,0,3,0,0,3,27,4,0,29,0,0,0,28,7,0,38,10,3,0,12,0,0,0,12,0,0,14,0,0
SAL80084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,12,0,5,0,10,0,0,0,12,3,0,16,3,3,0,8,0,0,0,12,4,0,13,3,9,3,14,0,0,0,14,6,0,17,12,10,0,16,0,0,0,16,0,0,17,11,6,0,10,0,0,0,10,10,0,18,19,0,0,16,0,0,0,16,7,0,23,10,0,0,10,0,0,0,10,3,0,14,6,4,0,7,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,6,10,0,0,11,0,0,0,11,0,0,12,0,0
SAL80085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,5,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,0,0,10,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,0,0,7,11,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,5,4,0,8,0,0,0,8,0,0,8,0,0
SAL80086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,0,6,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,3,0,0,4,3,4,0,8,0,0,0,8,4,0,5,5,3,0,5,0,0,0,5,5,0,16,7,5,0,13,0,0,0,13,7,0,16,3,3,0,12,0,0,0,12,9,0,15,11,3,0,15,0,0,0,15,3,0,15,6,4,0,8,0,0,0,8,8,0,14,24,0,0,26,0,0,0,26,3,0,30,3,0,0,3,0,0,0,3,0,0,5,3,0,0,8,0,0,0,8,0,0,7,6,0,0,6,0,0,0,6,0,0,6,8,0,0,6,0,0,0,6,3,0,14,5,3,0,10,0,0,0,12,4,0,13,0,0
SAL80087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,8,5,0,0,3,0,0,0,3,7,0,12,0,0,0,0,0,0,4,6,4,0,7,0,0,0,3,0,0,0,3,0,0,3,12,0,0,15,0,0,0,15,0,0,19,3,0,0,9,0,0,0,9,0,0,9,9,0,0,9,0,0,0,9,3,0,7,0,0,0,0,0,0,0,0,0,0,5,13,6,0,15,0,0,0,15,0,0,22,4,0,0,7,0,0,0,7,0,0,10,0,0
SAL80088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,5,0,0,0,4,0,0,0,4,0,0,3,5,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
